Timestamp,CPM
2024-07-20 15:38:04,39.0
2024-07-20 15:39:04,38.0
2024-07-20 15:40:04,48.0
2024-07-20 15:41:04,40.0
2024-07-20 15:42:04,54.0
2024-07-20 15:43:04,38.0
2024-07-20 15:44:04,38.0
2024-07-20 15:45:04,45.0
2024-07-20 15:46:04,46.0
2024-07-20 15:47:04,36.0
2024-07-20 15:48:04,37.0
2024-07-20 15:49:04,45.0
2024-07-20 15:50:04,40.0
2024-07-20 15:51:05,39.0
2024-07-20 15:52:05,50.0
2024-07-20 15:53:05,44.0
2024-07-20 15:54:05,45.0
2024-07-20 15:55:05,47.0
2024-07-20 15:56:05,43.0
2024-07-20 15:57:05,44.0
2024-07-20 15:58:05,41.0
2024-07-20 15:59:05,35.0
2024-07-20 16:00:05,29.0
2024-07-20 16:01:05,48.0
2024-07-20 16:02:05,49.0
2024-07-20 16:03:05,42.0
2024-07-20 16:04:05,42.0
2024-07-20 16:05:05,37.0
2024-07-20 16:06:05,43.0
2024-07-20 16:07:05,41.0
2024-07-20 16:08:06,45.0
2024-07-20 16:09:06,40.0
2024-07-20 16:10:06,45.0
2024-07-20 16:11:06,48.0
2024-07-20 16:12:06,47.0
2024-07-20 16:13:06,45.0
2024-07-20 16:14:06,42.0
2024-07-20 16:15:06,43.0
2024-07-20 16:16:06,41.0
2024-07-20 16:17:06,43.0
2024-07-20 16:18:06,42.0
2024-07-20 16:19:06,40.0
2024-07-20 16:20:06,43.0
2024-07-20 16:21:06,35.0
2024-07-20 16:22:06,49.0
2024-07-20 16:23:06,35.0
2024-07-20 16:24:07,39.0
2024-07-20 16:25:07,46.0
2024-07-20 16:26:07,30.0
2024-07-20 16:27:07,43.0
2024-07-20 16:28:07,38.0
2024-07-20 16:29:07,38.0
2024-07-20 16:30:07,34.0
2024-07-20 16:31:07,47.0
2024-07-20 16:32:07,47.0
2024-07-20 16:33:07,49.0
2024-07-20 16:34:07,39.0
2024-07-20 16:35:07,38.0
2024-07-20 16:36:07,45.0
2024-07-20 16:37:07,54.0
2024-07-20 16:38:07,50.0
2024-07-20 16:39:07,45.0
2024-07-20 16:40:07,33.0
2024-07-20 16:41:08,38.0
2024-07-20 16:42:08,37.0
2024-07-20 16:43:08,52.0
2024-07-20 16:44:08,47.0
2024-07-20 16:45:08,55.0
2024-07-20 16:46:08,46.0
2024-07-20 16:47:08,44.0
2024-07-20 16:48:08,44.0
2024-07-20 16:49:08,48.0
2024-07-20 16:50:08,43.0
2024-07-20 16:51:08,47.0
2024-07-20 16:52:08,49.0
2024-07-20 16:53:08,49.0
2024-07-20 16:54:08,45.0
2024-07-20 16:55:08,44.0
2024-07-20 16:56:08,47.0
2024-07-20 16:57:09,45.0
2024-07-20 16:58:09,49.0
2024-07-20 16:59:09,41.0
2024-07-20 17:00:09,49.0
2024-07-20 17:01:09,31.0
2024-07-20 17:02:09,53.0
2024-07-20 17:03:09,42.0
2024-07-20 17:04:09,46.0
2024-07-20 17:05:09,44.0
2024-07-20 17:06:09,37.0
2024-07-20 17:07:09,39.0
2024-07-20 17:08:09,55.0
2024-07-20 17:09:09,50.0
2024-07-20 17:10:09,51.0
2024-07-20 17:11:09,47.0
2024-07-20 17:12:09,63.0
2024-07-20 17:13:09,37.0
2024-07-20 17:14:10,46.0
2024-07-20 17:15:10,49.0
2024-07-20 17:16:10,46.0
2024-07-20 17:17:10,49.0
2024-07-20 17:18:10,50.0
2024-07-20 17:19:10,51.0
2024-07-20 17:20:10,44.0
2024-07-20 17:21:10,40.0
2024-07-20 17:22:10,47.0
2024-07-20 17:23:10,49.0
2024-07-20 17:24:10,40.0
2024-07-20 17:25:10,41.0
2024-07-20 17:26:10,45.0
2024-07-20 17:27:10,42.0
2024-07-20 17:28:10,39.0
2024-07-20 17:29:10,61.0
2024-07-20 17:30:10,50.0
2024-07-20 17:31:11,34.0
2024-07-20 17:32:11,41.0
2024-07-20 17:33:11,43.0
2024-07-20 17:34:11,40.0
2024-07-20 17:35:11,33.0
2024-07-20 17:36:11,48.0
2024-07-20 17:37:11,31.0
2024-07-20 17:38:11,49.0
2024-07-20 17:39:11,37.0
2024-07-20 17:40:11,49.0
2024-07-20 17:41:11,40.0
2024-07-20 17:42:11,35.0
2024-07-20 17:43:11,59.0
2024-07-20 17:44:11,49.0
2024-07-20 17:45:11,46.0
2024-07-20 17:46:11,52.0
2024-07-20 17:47:12,42.0
2024-07-20 17:48:12,58.0
2024-07-20 17:49:12,33.0
2024-07-20 17:50:12,46.0
2024-07-20 17:51:12,32.0
2024-07-20 17:52:12,47.0
2024-07-20 17:53:12,37.0
2024-07-20 17:54:12,45.0
2024-07-20 17:55:12,45.0
2024-07-20 17:56:12,36.0
2024-07-20 17:57:12,46.0
2024-07-20 17:58:12,50.0
2024-07-20 17:59:12,47.0
2024-07-20 18:00:12,45.0
2024-07-20 18:01:12,43.0
