Timestamp,CPM
2024-07-24 22:29:26,13.0
2024-07-24 22:30:26,18.0
2024-07-24 22:31:26,17.0
2024-07-24 22:32:27,16.0
2024-07-24 22:33:27,12.0
2024-07-24 22:34:27,17.0
2024-07-24 22:35:27,25.0
2024-07-24 22:36:27,17.0
2024-07-24 22:37:27,16.0
2024-07-24 22:38:27,15.0
2024-07-24 22:39:27,14.0
2024-07-24 22:40:27,13.0
2024-07-24 22:41:27,19.0
2024-07-24 22:42:27,14.0
2024-07-24 22:43:27,22.0
2024-07-24 22:44:27,14.0
2024-07-24 22:45:27,16.0
2024-07-24 22:46:27,14.0
2024-07-24 22:47:27,10.0
2024-07-24 22:48:28,11.0
2024-07-24 22:49:28,10.0
2024-07-24 22:50:28,16.0
2024-07-24 22:51:28,11.0
2024-07-24 22:52:28,18.0
2024-07-24 22:53:28,13.0
2024-07-24 22:54:28,24.0
2024-07-24 22:55:28,19.0
2024-07-24 22:56:28,21.0
2024-07-24 22:57:28,8.0
2024-07-24 22:58:28,11.0
2024-07-24 22:59:28,15.0
2024-07-24 23:00:28,17.0
2024-07-24 23:01:28,15.0
2024-07-24 23:02:28,17.0
2024-07-24 23:03:28,16.0
2024-07-24 23:04:28,16.0
2024-07-24 23:05:28,8.0
2024-07-24 23:06:28,27.0
2024-07-24 23:07:29,15.0
2024-07-24 23:08:29,22.0
2024-07-24 23:09:29,16.0
2024-07-24 23:10:29,17.0
2024-07-24 23:11:29,18.0
2024-07-24 23:12:29,17.0
2024-07-24 23:13:29,14.0
2024-07-24 23:14:29,17.0
2024-07-24 23:15:29,14.0
2024-07-24 23:16:29,24.0
2024-07-24 23:17:29,22.0
2024-07-24 23:18:29,17.0
2024-07-24 23:19:29,14.0
2024-07-24 23:20:29,21.0
2024-07-24 23:21:29,17.0
2024-07-24 23:22:29,20.0
2024-07-24 23:23:30,14.0
2024-07-24 23:24:30,22.0
2024-07-24 23:25:30,12.0
2024-07-24 23:26:30,17.0
2024-07-24 23:27:30,15.0
2024-07-24 23:28:30,21.0
2024-07-24 23:29:30,12.0
2024-07-24 23:30:30,18.0
2024-07-24 23:31:30,8.0
2024-07-24 23:32:30,16.0
2024-07-24 23:33:30,20.0
2024-07-24 23:34:30,17.0
2024-07-24 23:35:30,12.0
2024-07-24 23:36:30,19.0
2024-07-24 23:37:30,14.0
2024-07-24 23:38:30,21.0
2024-07-24 23:39:30,14.0
2024-07-24 23:40:31,9.0
2024-07-24 23:41:31,15.0
2024-07-24 23:42:31,14.0
2024-07-24 23:43:31,15.0
2024-07-24 23:44:31,14.0
2024-07-24 23:45:31,14.0
2024-07-24 23:46:31,18.0
2024-07-24 23:47:31,22.0
2024-07-24 23:48:31,16.0
2024-07-24 23:49:31,9.0
2024-07-24 23:50:31,17.0
2024-07-24 23:51:31,24.0
