Timestamp,CPM
2024-07-16 21:08:57,54.0
2024-07-16 21:09:57,57.0
2024-07-16 21:10:57,71.0
2024-07-16 21:11:57,66.0
2024-07-16 21:12:57,66.0
2024-07-16 21:13:57,52.0
2024-07-16 21:14:57,58.0
2024-07-16 21:15:57,68.0
2024-07-16 21:16:57,67.0
2024-07-16 21:17:57,55.0
2024-07-16 21:18:57,53.0
2024-07-16 21:19:58,57.0
2024-07-16 21:20:58,63.0
2024-07-16 21:21:58,58.0
2024-07-16 21:22:58,64.0
2024-07-16 21:23:58,67.0
2024-07-16 21:24:58,54.0
2024-07-16 21:25:58,63.0
2024-07-16 21:26:58,61.0
2024-07-16 21:27:58,68.0
2024-07-16 21:28:58,49.0
2024-07-16 21:29:58,50.0
2024-07-16 21:30:58,63.0
2024-07-16 21:31:58,78.0
2024-07-16 21:32:58,74.0
2024-07-16 21:33:58,61.0
2024-07-16 21:34:58,61.0
2024-07-16 21:35:58,66.0
2024-07-16 21:36:59,66.0
2024-07-16 21:37:59,62.0
2024-07-16 21:38:59,60.0
2024-07-16 21:39:59,49.0
2024-07-16 21:40:59,60.0
2024-07-16 21:41:59,68.0
2024-07-16 21:42:59,72.0
2024-07-16 21:43:59,51.0
2024-07-16 21:44:59,62.0
2024-07-16 21:45:59,60.0
2024-07-16 21:46:59,64.0
2024-07-16 21:47:59,59.0
2024-07-16 21:48:59,68.0
2024-07-16 21:49:59,77.0
2024-07-16 21:50:59,54.0
2024-07-16 21:51:59,51.0
2024-07-16 21:52:59,53.0
2024-07-16 21:53:59,58.0
2024-07-16 21:54:59,65.0
2024-07-16 21:55:59,56.0
2024-07-16 21:56:59,52.0
2024-07-16 21:58:00,52.0
2024-07-16 21:59:00,73.0
2024-07-16 22:00:00,66.0
2024-07-16 22:01:00,61.0
2024-07-16 22:02:00,59.0
2024-07-16 22:03:00,82.0
2024-07-16 22:04:00,67.0
2024-07-16 22:05:00,57.0
2024-07-16 22:06:00,72.0
2024-07-16 22:07:00,50.0
2024-07-16 22:08:00,52.0
2024-07-16 22:09:00,52.0
2024-07-16 22:10:00,69.0
2024-07-16 22:11:00,55.0
2024-07-16 22:12:00,66.0
2024-07-16 22:13:00,56.0
2024-07-16 22:14:00,71.0
2024-07-16 22:15:00,66.0
2024-07-16 22:16:00,75.0
2024-07-16 22:17:01,59.0
2024-07-16 22:18:01,66.0
2024-07-16 22:19:01,60.0
2024-07-16 22:20:01,60.0
2024-07-16 22:21:01,63.0
2024-07-16 22:22:01,64.0
2024-07-16 22:23:01,59.0
2024-07-16 22:24:01,52.0
2024-07-16 22:25:01,64.0
2024-07-16 22:26:01,74.0
