Timestamp,CPM
2024-07-15 19:09:21,64.0
2024-07-15 19:10:21,75.0
2024-07-15 19:11:21,72.0
2024-07-15 19:12:21,79.0
2024-07-15 19:13:21,79.0
2024-07-15 19:14:21,79.0
2024-07-15 19:15:21,84.0
2024-07-15 19:16:21,83.0
2024-07-15 19:17:21,78.0
2024-07-15 19:18:21,83.0
2024-07-15 19:19:21,79.0
2024-07-15 19:20:21,68.0
2024-07-15 19:21:22,78.0
2024-07-15 19:22:22,76.0
2024-07-15 19:23:22,62.0
2024-07-15 19:24:22,82.0
2024-07-15 19:25:22,60.0
2024-07-15 19:26:22,79.0
2024-07-15 19:27:22,78.0
2024-07-15 19:28:22,72.0
2024-07-15 19:29:22,70.0
2024-07-15 19:30:22,85.0
2024-07-15 19:31:22,72.0
2024-07-15 19:32:22,75.0
2024-07-15 19:33:22,67.0
2024-07-15 19:34:22,88.0
2024-07-15 19:35:22,62.0
2024-07-15 19:36:22,72.0
2024-07-15 19:37:22,75.0
2024-07-15 19:38:23,80.0
2024-07-15 19:39:23,79.0
2024-07-15 19:40:23,99.0
2024-07-15 19:41:23,74.0
2024-07-15 19:42:23,85.0
2024-07-15 19:43:23,88.0
2024-07-15 19:44:23,69.0
2024-07-15 19:45:23,78.0
2024-07-15 19:46:23,76.0
2024-07-15 19:47:23,61.0
2024-07-15 19:48:23,71.0
2024-07-15 19:49:23,85.0
2024-07-15 19:50:23,80.0
2024-07-15 19:51:23,62.0
2024-07-15 19:52:23,88.0
2024-07-15 19:53:23,77.0
2024-07-15 19:54:24,79.0
2024-07-15 19:55:24,79.0
2024-07-15 19:56:24,85.0
2024-07-15 19:57:24,65.0
2024-07-15 19:58:24,71.0
2024-07-15 19:59:24,98.0
2024-07-15 20:00:24,73.0
2024-07-15 20:01:24,63.0
2024-07-15 20:02:24,71.0
2024-07-15 20:03:24,95.0
2024-07-15 20:04:24,85.0
2024-07-15 20:05:24,81.0
2024-07-15 20:06:24,76.0
2024-07-15 20:07:24,76.0
2024-07-15 20:08:24,69.0
2024-07-15 20:09:24,89.0
2024-07-15 20:10:24,71.0
2024-07-15 20:11:25,74.0
2024-07-15 20:12:25,71.0
2024-07-15 20:13:25,74.0
2024-07-15 20:14:25,75.0
2024-07-15 20:15:25,56.0
2024-07-15 20:16:25,73.0
2024-07-15 20:17:25,78.0
2024-07-15 20:18:25,68.0
2024-07-15 20:19:25,73.0
2024-07-15 20:20:25,79.0
2024-07-15 20:21:25,84.0
2024-07-15 20:22:25,74.0
2024-07-15 20:23:25,68.0
2024-07-15 20:24:25,69.0
2024-07-15 20:25:25,63.0
2024-07-15 20:26:25,63.0
2024-07-15 20:27:26,98.0
2024-07-15 20:28:26,66.0
2024-07-15 20:29:26,87.0
2024-07-15 20:30:26,70.0
2024-07-15 20:31:26,91.0
2024-07-15 20:32:26,82.0
2024-07-15 20:33:26,62.0
2024-07-15 20:34:26,70.0
2024-07-15 20:35:26,88.0
2024-07-15 20:36:26,82.0
2024-07-15 20:37:26,60.0
2024-07-15 20:38:26,70.0
