Timestamp,CPM
2024-07-17 23:57:15,42.0
2024-07-17 23:58:15,59.0
2024-07-17 23:59:15,64.0
2024-07-18 00:00:15,40.0
2024-07-18 00:01:15,42.0
2024-07-18 00:02:15,64.0
2024-07-18 00:03:16,68.0
2024-07-18 00:04:16,60.0
2024-07-18 00:05:16,50.0
2024-07-18 00:06:16,42.0
2024-07-18 00:07:16,72.0
2024-07-18 00:08:16,59.0
2024-07-18 00:09:16,50.0
2024-07-18 00:10:16,49.0
2024-07-18 00:11:16,56.0
2024-07-18 00:12:16,66.0
2024-07-18 00:13:16,54.0
2024-07-18 00:14:16,41.0
2024-07-18 00:15:16,59.0
2024-07-18 00:16:16,64.0
2024-07-18 00:17:16,50.0
2024-07-18 00:18:16,56.0
2024-07-18 00:19:16,57.0
2024-07-18 00:20:16,48.0
2024-07-18 00:21:17,50.0
2024-07-18 00:22:17,58.0
2024-07-18 00:23:17,54.0
2024-07-18 00:24:17,64.0
2024-07-18 00:25:17,59.0
2024-07-18 00:26:17,44.0
2024-07-18 00:27:17,62.0
2024-07-18 00:28:17,43.0
2024-07-18 00:29:17,49.0
2024-07-18 00:30:17,49.0
2024-07-18 00:31:17,42.0
2024-07-18 00:32:17,51.0
2024-07-18 00:33:17,44.0
2024-07-18 00:34:17,53.0
2024-07-18 00:35:17,50.0
2024-07-18 00:36:17,45.0
2024-07-18 00:37:17,45.0
2024-07-18 00:38:17,46.0
2024-07-18 00:39:17,48.0
2024-07-18 00:40:18,48.0
2024-07-18 00:41:18,52.0
2024-07-18 00:42:18,54.0
2024-07-18 00:43:18,57.0
2024-07-18 00:44:18,52.0
2024-07-18 00:45:18,50.0
2024-07-18 00:46:18,42.0
2024-07-18 00:47:18,35.0
2024-07-18 00:48:18,50.0
2024-07-18 00:49:18,59.0
2024-07-18 00:50:18,67.0
2024-07-18 00:51:18,62.0
2024-07-18 00:52:18,52.0
2024-07-18 00:53:18,60.0
2024-07-18 00:54:18,46.0
2024-07-18 00:55:18,47.0
2024-07-18 00:56:18,42.0
2024-07-18 00:57:18,57.0
2024-07-18 00:58:18,56.0
2024-07-18 00:59:18,53.0
2024-07-18 01:00:18,60.0
2024-07-18 01:01:19,50.0
2024-07-18 01:02:19,51.0
2024-07-18 01:03:19,48.0
2024-07-18 01:04:19,56.0
2024-07-18 01:05:19,52.0
2024-07-18 01:06:19,57.0
2024-07-18 01:07:19,52.0
2024-07-18 01:08:19,44.0
2024-07-18 01:09:19,40.0
2024-07-18 01:10:19,50.0
2024-07-18 01:11:19,43.0
2024-07-18 01:12:19,47.0
2024-07-18 01:13:19,59.0
2024-07-18 01:14:19,54.0
2024-07-18 01:15:19,58.0
2024-07-18 01:16:19,58.0
2024-07-18 01:17:19,67.0
2024-07-18 01:18:19,72.0
2024-07-18 01:19:20,55.0
2024-07-18 01:20:20,47.0
2024-07-18 01:21:20,42.0
2024-07-18 01:22:20,56.0
2024-07-18 01:23:20,58.0
2024-07-18 01:24:20,53.0
2024-07-18 01:25:20,50.0
2024-07-18 01:26:20,44.0
2024-07-18 01:27:20,47.0
2024-07-18 01:28:20,53.0
2024-07-18 01:29:20,52.0
2024-07-18 01:30:20,54.0
2024-07-18 01:31:20,63.0
2024-07-18 01:32:20,57.0
2024-07-18 01:33:20,49.0
2024-07-18 01:34:20,49.0
2024-07-18 01:35:20,32.0
2024-07-18 01:36:20,54.0
2024-07-18 01:37:20,56.0
2024-07-18 01:38:20,58.0
2024-07-18 01:39:21,46.0
2024-07-18 01:40:21,52.0
2024-07-18 01:41:21,49.0
2024-07-18 01:42:21,48.0
2024-07-18 01:43:21,60.0
2024-07-18 01:44:21,59.0
2024-07-18 01:45:21,51.0
2024-07-18 01:46:21,54.0
2024-07-18 01:47:21,69.0
2024-07-18 01:48:21,56.0
2024-07-18 01:49:21,58.0
2024-07-18 01:50:21,43.0
2024-07-18 01:51:21,59.0
2024-07-18 01:52:21,47.0
2024-07-18 01:53:21,46.0
2024-07-18 01:54:21,50.0
2024-07-18 01:55:21,66.0
2024-07-18 01:56:21,54.0
2024-07-18 01:57:21,51.0
2024-07-18 01:58:22,56.0
2024-07-18 01:59:22,55.0
2024-07-18 02:00:22,46.0
2024-07-18 02:01:22,49.0
2024-07-18 02:02:22,46.0
2024-07-18 02:03:22,51.0
2024-07-18 02:04:22,58.0
2024-07-18 02:05:22,63.0
2024-07-18 02:06:22,49.0
2024-07-18 02:07:22,65.0
2024-07-18 02:08:22,44.0
2024-07-18 02:09:22,57.0
2024-07-18 02:10:22,61.0
2024-07-18 02:11:22,56.0
2024-07-18 02:12:22,43.0
2024-07-18 02:13:22,42.0
2024-07-18 02:14:22,46.0
2024-07-18 02:15:22,51.0
2024-07-18 02:16:22,60.0
2024-07-18 02:17:22,62.0
2024-07-18 02:18:23,60.0
2024-07-18 02:19:23,64.0
2024-07-18 02:20:23,55.0
2024-07-18 02:21:23,49.0
2024-07-18 02:22:23,59.0
2024-07-18 02:23:23,46.0
2024-07-18 02:24:23,50.0
2024-07-18 02:25:23,69.0
2024-07-18 02:26:23,51.0
2024-07-18 02:27:23,47.0
2024-07-18 02:28:23,52.0
2024-07-18 02:29:23,50.0
2024-07-18 02:30:23,55.0
2024-07-18 02:31:23,59.0
2024-07-18 02:32:23,52.0
2024-07-18 02:33:23,58.0
2024-07-18 02:34:23,59.0
2024-07-18 02:35:23,50.0
2024-07-18 02:36:23,50.0
2024-07-18 02:37:23,63.0
2024-07-18 02:38:23,57.0
2024-07-18 02:39:23,72.0
2024-07-18 02:40:24,61.0
2024-07-18 02:41:24,61.0
2024-07-18 02:42:24,61.0
2024-07-18 02:43:24,46.0
2024-07-18 02:44:24,53.0
2024-07-18 02:45:24,54.0
2024-07-18 02:46:24,50.0
2024-07-18 02:47:24,61.0
2024-07-18 02:48:24,50.0
2024-07-18 02:49:24,37.0
2024-07-18 02:50:24,60.0
2024-07-18 02:51:24,55.0
2024-07-18 02:52:24,61.0
2024-07-18 02:53:24,49.0
2024-07-18 02:54:24,57.0
2024-07-18 02:55:24,46.0
2024-07-18 02:56:25,59.0
2024-07-18 02:57:25,50.0
2024-07-18 02:58:25,47.0
2024-07-18 02:59:25,49.0
2024-07-18 03:00:25,57.0
2024-07-18 03:01:25,51.0
2024-07-18 03:02:25,38.0
2024-07-18 03:03:25,48.0
2024-07-18 03:04:25,50.0
2024-07-18 03:05:25,47.0
2024-07-18 03:06:25,56.0
2024-07-18 03:07:25,58.0
2024-07-18 03:08:25,57.0
2024-07-18 03:09:25,62.0
2024-07-18 03:10:25,56.0
2024-07-18 03:11:25,65.0
2024-07-18 03:12:25,50.0
2024-07-18 03:13:26,50.0
2024-07-18 03:14:26,47.0
2024-07-18 03:15:26,55.0
2024-07-18 03:16:26,50.0
2024-07-18 03:17:26,40.0
2024-07-18 03:18:26,55.0
2024-07-18 03:19:26,46.0
2024-07-18 03:20:26,45.0
2024-07-18 03:21:26,58.0
2024-07-18 03:22:26,60.0
2024-07-18 03:23:26,52.0
2024-07-18 03:24:26,54.0
2024-07-18 03:25:26,65.0
2024-07-18 03:26:26,47.0
2024-07-18 03:27:26,52.0
2024-07-18 03:28:26,50.0
2024-07-18 03:29:26,54.0
2024-07-18 03:30:26,51.0
2024-07-18 03:31:27,48.0
2024-07-18 03:32:27,62.0
2024-07-18 03:33:27,51.0
2024-07-18 03:34:27,63.0
2024-07-18 03:35:27,53.0
2024-07-18 03:36:27,59.0
2024-07-18 03:37:27,50.0
2024-07-18 03:38:27,77.0
2024-07-18 03:39:27,53.0
2024-07-18 03:40:27,47.0
2024-07-18 03:41:27,58.0
2024-07-18 03:42:27,45.0
2024-07-18 03:43:27,55.0
2024-07-18 03:44:27,48.0
2024-07-18 03:45:27,46.0
2024-07-18 03:46:27,52.0
2024-07-18 03:47:27,54.0
2024-07-18 03:48:27,43.0
2024-07-18 03:49:28,48.0
2024-07-18 03:50:28,44.0
