Timestamp,CPM
2024-07-25 11:56:08,16.0
2024-07-25 11:57:08,13.0
2024-07-25 11:58:08,23.0
2024-07-25 11:59:08,23.0
2024-07-25 12:00:08,20.0
2024-07-25 12:01:08,19.0
2024-07-25 12:02:08,22.0
2024-07-25 12:03:08,11.0
2024-07-25 12:04:08,21.0
2024-07-25 12:05:08,19.0
2024-07-25 12:06:09,22.0
2024-07-25 12:07:09,29.0
2024-07-25 12:08:09,20.0
2024-07-25 12:09:09,20.0
2024-07-25 12:10:09,27.0
2024-07-25 12:11:09,23.0
2024-07-25 12:12:09,12.0
2024-07-25 12:13:09,17.0
2024-07-25 12:14:09,21.0
2024-07-25 12:15:09,21.0
2024-07-25 12:16:09,16.0
2024-07-25 12:17:09,22.0
2024-07-25 12:18:09,33.0
2024-07-25 12:19:09,20.0
2024-07-25 12:20:09,24.0
2024-07-25 12:21:09,11.0
2024-07-25 12:22:09,32.0
2024-07-25 12:23:10,20.0
2024-07-25 12:24:10,22.0
2024-07-25 12:25:10,14.0
2024-07-25 12:26:10,21.0
2024-07-25 12:27:10,20.0
2024-07-25 12:28:10,24.0
2024-07-25 12:29:10,25.0
2024-07-25 12:30:10,16.0
2024-07-25 12:31:10,23.0
2024-07-25 12:32:10,27.0
2024-07-25 12:33:10,21.0
2024-07-25 12:34:10,26.0
2024-07-25 12:35:10,19.0
2024-07-25 12:36:10,14.0
2024-07-25 12:37:10,13.0
2024-07-25 12:38:10,26.0
2024-07-25 12:39:10,28.0
2024-07-25 12:40:10,18.0
2024-07-25 12:41:11,22.0
2024-07-25 12:42:11,27.0
2024-07-25 12:43:11,29.0
2024-07-25 12:44:11,17.0
2024-07-25 12:45:11,21.0
2024-07-25 12:46:11,19.0
2024-07-25 12:47:11,18.0
2024-07-25 12:48:11,24.0
2024-07-25 12:49:11,33.0
2024-07-25 12:50:11,18.0
2024-07-25 12:51:11,25.0
2024-07-25 12:52:11,21.0
2024-07-25 12:53:11,20.0
2024-07-25 12:54:11,16.0
2024-07-25 12:55:11,13.0
2024-07-25 12:56:11,28.0
2024-07-25 12:57:12,25.0
2024-07-25 12:58:12,17.0
2024-07-25 12:59:12,23.0
2024-07-25 13:00:12,12.0
2024-07-25 13:01:12,15.0
2024-07-25 13:02:12,20.0
2024-07-25 13:03:12,27.0
2024-07-25 13:04:12,30.0
2024-07-25 13:05:12,22.0
2024-07-25 13:06:12,13.0
2024-07-25 13:07:12,25.0
2024-07-25 13:08:12,16.0
2024-07-25 13:09:12,24.0
2024-07-25 13:10:12,29.0
2024-07-25 13:11:12,18.0
2024-07-25 13:12:12,19.0
2024-07-25 13:13:12,20.0
2024-07-25 13:14:13,14.0
2024-07-25 13:15:13,15.0
2024-07-25 13:16:13,27.0
2024-07-25 13:17:13,20.0
2024-07-25 13:18:13,22.0
2024-07-25 13:19:13,17.0
2024-07-25 13:20:13,20.0
2024-07-25 13:21:13,19.0
2024-07-25 13:22:13,12.0
2024-07-25 13:23:13,23.0
2024-07-25 13:24:13,24.0
2024-07-25 13:25:13,20.0
2024-07-25 13:26:13,24.0
2024-07-25 13:27:13,17.0
2024-07-25 13:28:13,28.0
2024-07-25 13:29:13,23.0
2024-07-25 13:30:14,16.0
2024-07-25 13:31:14,18.0
2024-07-25 13:32:14,25.0
2024-07-25 13:33:14,20.0
2024-07-25 13:34:14,20.0
2024-07-25 13:35:14,17.0
2024-07-25 13:36:14,20.0
2024-07-25 13:37:14,21.0
2024-07-25 13:38:14,15.0
2024-07-25 13:39:14,19.0
2024-07-25 13:40:14,26.0
2024-07-25 13:41:14,23.0
2024-07-25 13:42:14,17.0
2024-07-25 13:43:14,22.0
2024-07-25 13:44:14,20.0
2024-07-25 13:45:14,23.0
2024-07-25 13:46:14,17.0
2024-07-25 13:47:15,26.0
2024-07-25 13:48:15,21.0
2024-07-25 13:49:15,19.0
2024-07-25 13:50:15,29.0
2024-07-25 13:51:15,15.0
2024-07-25 13:52:15,25.0
2024-07-25 13:53:15,22.0
2024-07-25 13:54:15,15.0
2024-07-25 13:55:15,30.0
2024-07-25 13:56:15,24.0
2024-07-25 13:57:15,10.0
2024-07-25 13:58:15,16.0
2024-07-25 13:59:15,28.0
2024-07-25 14:00:15,21.0
2024-07-25 14:01:15,21.0
2024-07-25 14:02:15,15.0
2024-07-25 14:03:15,28.0
2024-07-25 14:04:16,18.0
2024-07-25 14:05:16,20.0
2024-07-25 14:06:16,15.0
2024-07-25 14:07:16,18.0
2024-07-25 14:08:16,23.0
2024-07-25 14:09:16,22.0
2024-07-25 14:10:16,21.0
2024-07-25 14:11:16,28.0
2024-07-25 14:12:16,19.0
2024-07-25 14:13:16,19.0
2024-07-25 14:14:16,25.0
2024-07-25 14:15:16,24.0
2024-07-25 14:16:16,19.0
2024-07-25 14:17:16,25.0
2024-07-25 14:18:16,20.0
2024-07-25 14:19:16,18.0
2024-07-25 14:20:16,20.0
2024-07-25 14:21:17,22.0
2024-07-25 14:22:17,24.0
2024-07-25 14:23:17,21.0
2024-07-25 14:24:17,25.0
2024-07-25 14:25:17,19.0
2024-07-25 14:26:17,20.0
2024-07-25 14:27:17,14.0
2024-07-25 14:28:17,17.0
2024-07-25 14:29:17,23.0
2024-07-25 14:30:17,14.0
2024-07-25 14:31:17,19.0
2024-07-25 14:32:17,19.0
2024-07-25 14:33:17,22.0
2024-07-25 14:34:17,16.0
2024-07-25 14:35:17,22.0
2024-07-25 14:36:17,25.0
2024-07-25 14:37:17,20.0
2024-07-25 14:38:17,26.0
2024-07-25 14:39:18,19.0
2024-07-25 14:40:18,19.0
2024-07-25 14:41:18,28.0
2024-07-25 14:42:18,27.0
2024-07-25 14:43:18,25.0
2024-07-25 14:44:18,17.0
2024-07-25 14:45:18,32.0
2024-07-25 14:46:18,25.0
2024-07-25 14:47:18,26.0
2024-07-25 14:48:18,32.0
2024-07-25 14:49:18,26.0
2024-07-25 14:50:18,20.0
2024-07-25 14:51:18,19.0
2024-07-25 14:52:18,28.0
2024-07-25 14:53:18,27.0
2024-07-25 14:54:18,35.0
2024-07-25 14:55:18,22.0
2024-07-25 14:56:19,21.0
2024-07-25 14:57:19,22.0
2024-07-25 14:58:19,17.0
2024-07-25 14:59:19,20.0
2024-07-25 15:00:19,19.0
2024-07-25 15:01:19,22.0
2024-07-25 15:02:19,24.0
2024-07-25 15:03:19,12.0
2024-07-25 15:04:19,19.0
2024-07-25 15:05:19,32.0
2024-07-25 15:06:19,19.0
2024-07-25 15:07:19,20.0
2024-07-25 15:08:19,20.0
2024-07-25 15:09:19,19.0
2024-07-25 15:10:19,16.0
2024-07-25 15:11:19,18.0
2024-07-25 15:12:19,27.0
2024-07-25 15:13:19,18.0
2024-07-25 15:14:19,18.0
2024-07-25 15:15:20,17.0
2024-07-25 15:16:20,32.0
2024-07-25 15:17:20,22.0
2024-07-25 15:18:20,24.0
2024-07-25 15:19:20,22.0
2024-07-25 15:20:20,20.0
2024-07-25 15:21:20,18.0
2024-07-25 15:22:20,18.0
2024-07-25 15:23:20,20.0
2024-07-25 15:24:20,25.0
2024-07-25 15:25:20,18.0
2024-07-25 15:26:20,23.0
2024-07-25 15:27:20,27.0
2024-07-25 15:28:20,22.0
2024-07-25 15:29:20,15.0
