Timestamp,CPM
2024-07-21 10:40:08,43.0
2024-07-21 10:41:08,37.0
2024-07-21 10:42:08,38.0
2024-07-21 10:43:08,47.0
2024-07-21 10:44:08,42.0
2024-07-21 10:45:08,40.0
2024-07-21 10:46:08,38.0
2024-07-21 10:47:08,36.0
2024-07-21 10:48:08,40.0
2024-07-21 10:49:08,40.0
2024-07-21 10:50:08,34.0
2024-07-21 10:51:08,37.0
2024-07-21 10:52:08,36.0
2024-07-21 10:53:09,41.0
2024-07-21 10:54:09,33.0
2024-07-21 10:55:09,24.0
2024-07-21 10:56:09,38.0
2024-07-21 10:57:09,35.0
2024-07-21 10:58:09,36.0
2024-07-21 10:59:09,28.0
2024-07-21 11:00:09,39.0
2024-07-21 11:01:09,46.0
2024-07-21 11:02:09,38.0
2024-07-21 11:03:09,40.0
2024-07-21 11:04:09,38.0
2024-07-21 11:05:09,39.0
2024-07-21 11:06:09,48.0
2024-07-21 11:07:09,40.0
2024-07-21 11:08:09,37.0
2024-07-21 11:09:10,51.0
2024-07-21 11:10:10,33.0
2024-07-21 11:11:10,34.0
2024-07-21 11:12:10,38.0
2024-07-21 11:13:10,31.0
2024-07-21 11:14:10,35.0
2024-07-21 11:15:10,37.0
2024-07-21 11:16:10,40.0
2024-07-21 11:17:10,32.0
2024-07-21 11:18:10,32.0
2024-07-21 11:19:10,37.0
2024-07-21 11:20:10,32.0
2024-07-21 11:21:10,38.0
2024-07-21 11:22:10,37.0
2024-07-21 11:23:10,45.0
2024-07-21 11:24:10,40.0
2024-07-21 11:25:10,37.0
2024-07-21 11:26:11,39.0
2024-07-21 11:27:11,38.0
2024-07-21 11:28:11,43.0
2024-07-21 11:29:11,45.0
2024-07-21 11:30:11,32.0
2024-07-21 11:31:11,49.0
2024-07-21 11:32:11,40.0
2024-07-21 11:33:11,39.0
2024-07-21 11:34:11,31.0
2024-07-21 11:35:11,48.0
2024-07-21 11:36:11,40.0
2024-07-21 11:37:11,39.0
2024-07-21 11:38:11,43.0
2024-07-21 11:39:11,37.0
2024-07-21 11:40:11,38.0
2024-07-21 11:41:11,35.0
2024-07-21 11:42:11,38.0
2024-07-21 11:43:12,29.0
2024-07-21 11:44:12,38.0
2024-07-21 11:45:12,43.0
2024-07-21 11:46:12,41.0
2024-07-21 11:47:12,40.0
2024-07-21 11:48:12,45.0
2024-07-21 11:49:12,40.0
2024-07-21 11:50:12,40.0
2024-07-21 11:51:12,39.0
2024-07-21 11:52:12,42.0
2024-07-21 11:53:12,41.0
2024-07-21 11:54:12,26.0
2024-07-21 11:55:12,47.0
2024-07-21 11:56:12,38.0
2024-07-21 11:57:12,28.0
2024-07-21 11:58:12,33.0
2024-07-21 11:59:13,43.0
2024-07-21 12:00:13,39.0
